Data
Tampere,61.4977524,23.7609535,Mikkeli,61.68872709999999,27.2721457,1012
Viipuri,60.7139529,28.75715709999999,Joensuu,62.6010155,29.7635719,1020
Mikkeli,61.68872709999999,27.2721457,Helsinki,60.16985569999999,24.938379,1046
Oulu,65.0120888,25.4650773,Vaasa,63.09508899999999,21.6164564,1057
Pori,61.4851393,21.7974178,Oulu,65.0120888,25.4650773,1065
Kuopio,62.89796999999999,27.6781725,Tampere,61.4977524,23.7609535,1118
Vaasa,63.09508899999999,21.6164564,Tampere,61.4977524,23.7609535,1139
Vaasa,63.09508899999999,21.6164564,Oulu,65.0120888,25.4650773,1206
Helsinki,60.16985569999999,24.938379,Savonlinna,61.8679728,28.8863842,1216
Turku,60.4518126,22.2666303,Mikkeli,61.68872709999999,27.2721457,1225
Kuopio,62.89796999999999,27.6781725,Oulu,65.0120888,25.4650773,1282
Oulu,65.0120888,25.4650773,Tampere,61.4977524,23.7609535,1285
Turku,60.4518126,22.2666303,Joensuu,62.6010155,29.7635719,1309
Tampere,61.4977524,23.7609535,Jyväskylä,62.2426034,25.7472567,1323
Viipuri,60.7139529,28.75715709999999,Vaasa,63.09508899999999,21.6164564,1323
Helsinki,60.16985569999999,24.938379,Kotka,60.4665666,26.9459403,1346
Turku,60.4518126,22.2666303,Hämeenlinna,60.9928787,24.4590243,1465
Viipuri,60.7139529,28.75715709999999,Lappeenranta,61.05499289999999,28.1896628,1494
Jyväskylä,62.2426034,25.7472567,Helsinki,60.16985569999999,24.938379,1534
Kuopio,62.89796999999999,27.6781725,Joensuu,62.6010155,29.7635719,1573
Viipuri,60.7139529,28.75715709999999,Kuopio,62.89796999999999,27.6781725,1574
Oulu,65.0120888,25.4650773,Turku,60.4518126,22.2666303,1604
Viipuri,60.7139529,28.75715709999999,Pori,61.4851393,21.7974178,1631
Turku,60.4518126,22.2666303,Jyväskylä,62.2426034,25.7472567,1799
Vaasa,63.09508899999999,21.6164564,Helsinki,60.16985569999999,24.938379,1847
Pori,61.4851393,21.7974178,Tampere,61.4977524,23.7609535,1892
Hämeenlinna,60.9928787,24.4590243,Helsinki,60.16985569999999,24.938379,1902
Tampere,61.4977524,23.7609535,Vaasa,63.09508899999999,21.6164564,1919
Helsinki,60.16985569999999,24.938379,Sortavala,61.70454239999999,30.6879017,1953
Pori,61.4851393,21.7974178,Helsinki,60.16985569999999,24.938379,2097
Tampere,61.4977524,23.7609535,Kuopio,62.89796999999999,27.6781725,2124
Tampere,61.4977524,23.7609535,Oulu,65.0120888,25.4650773,2129
Pori,61.4851393,21.7974178,Turku,60.4518126,22.2666303,2156
Viipuri,60.7139529,28.75715709999999,Oulu,65.0120888,25.4650773,2157
Tampere,61.4977524,23.7609535,Viipuri,60.7139529,28.75715709999999,2200
Turku,60.4518126,22.2666303,Vaasa,63.09508899999999,21.6164564,2519
Turku,60.4518126,22.2666303,Kuopio,62.89796999999999,27.6781725,2531
Oulu,65.0120888,25.4650773,Helsinki,60.16985569999999,24.938379,2616
Pori,61.4851393,21.7974178,Kuopio,62.89796999999999,27.6781725,2678
Tampere,61.4977524,23.7609535,Pori,61.4851393,21.7974178,2700
Turku,60.4518126,22.2666303,Rauma,61.1308854,21.5059264,2730
Helsinki,60.16985569999999,24.938379,Rauma,61.1308854,21.5059264,2749
Helsinki,60.16985569999999,24.938379,Lappeenranta,61.05499289999999,28.1896628,2961
Viipuri,60.7139529,28.75715709999999,Tampere,61.4977524,23.7609535,3158
Turku,60.4518126,22.2666303,Oulu,65.0120888,25.4650773,3180
Helsinki,60.16985569999999,24.938379,Joensuu,62.6010155,29.7635719,3272
Helsinki,60.16985569999999,24.938379,Hämeenlinna,60.9928787,24.4590243,3538
Kuopio,62.89796999999999,27.6781725,Pori,61.4851393,21.7974178,3609
Kuopio,62.89796999999999,27.6781725,Helsinki,60.16985569999999,24.938379,4014
Tampere,61.4977524,23.7609535,Turku,60.4518126,22.2666303,4051
Viipuri,60.7139529,28.75715709999999,Turku,60.4518126,22.2666303,4207
Turku,60.4518126,22.2666303,Viipuri,60.7139529,28.75715709999999,4248
Tampere,61.4977524,23.7609535,Helsinki,60.16985569999999,24.938379,4291
Turku,60.4518126,22.2666303,Pori,61.4851393,21.7974178,4507
Helsinki,60.16985569999999,24.938379,Mikkeli,61.68872709999999,27.2721457,5004
Helsinki,60.16985569999999,24.938379,Jyväskylä,62.2426034,25.7472567,5036
Helsinki,60.16985569999999,24.938379,Vaasa,63.09508899999999,21.6164564,5980
Turku,60.4518126,22.2666303,Tampere,61.4977524,23.7609535,6412
Viipuri,60.7139529,28.75715709999999,Helsinki,60.16985569999999,24.938379,6659
Helsinki,60.16985569999999,24.938379,Oulu,65.0120888,25.4650773,7622
Helsinki,60.16985569999999,24.938379,Pori,61.4851393,21.7974178,7813
Helsinki,60.16985569999999,24.938379,Kuopio,62.89796999999999,27.6781725,8035
Turku,60.4518126,22.2666303,Helsinki,60.16985569999999,24.938379,9334
Helsinki,60.16985569999999,24.938379,Viipuri,60.7139529,28.75715709999999,11668
Helsinki,60.16985569999999,24.938379,Tampere,61.4977524,23.7609535,16991
Helsinki,60.16985569999999,24.938379,Turku,60.4518126,22.2666303,20448
